time,open,high,low,close,Volume
1696399200,56.549999,56.599998,54.25,54.299999,62235500
1696485600,54.400002,55.200001,53,54.799999,99157255
1696572000,54.5,55.25,53.849998,54,39891061
1696831200,53.049999,54.049999,52.349998,52.349998,65247400
1696917600,52.950001,53.650002,52.75,53.349998,58866678
1697004000,54.599998,54.900002,52.700001,52.950001,66205902
1697090400,53.450001,53.700001,51.049999,52.099998,67780727
1697176800,52.099998,52.549999,51.650002,51.900002,47260538
1697436000,52.5,52.900002,51.650002,51.799999,57327372
1697522400,51.900002,52.799999,51.75,52.75,47558876
1697608800,51.849998,52.349998,51.049999,51.200001,50807828
1697695200,51.349998,51.799999,50.200001,50.75,38836689
1697781600,50,50.299999,48.740002,49.540001,36340652
1698040800,50.099998,50.549999,49.139999,50.049999,45722513
1698127200,50.25,51.200001,50.049999,50.75,53776129
1698213600,50.950001,51.549999,47.400002,47.419998,52315159
1698300000,47.619999,49.299999,47.540001,49.099998,55196066
1698386400,49.200001,49.919998,48.299999,49.540001,36757674
1698645600,49.639999,49.740002,48.720001,48.720001,49040002
1698732000,49,49.279999,47.119999,47.34,36931052
1698818400,47.700001,48.040001,46.400002,47.560001,40558132
1698904800,47.799999,48.259998,47.560001,47.639999,32747658
1698991200,47.759998,48.779999,47.599998,48.779999,48695250
1699250400,49.099998,49.66,49.099998,49.360001,29859286
1699336800,49.360001,49.639999,49,49.099998,23286772
1699423200,49.360001,49.959999,48.599998,48.799999,26910853
1699509600,48.560001,49.119999,48.16,48.860001,23314213
1699596000,48.860001,49.099998,48.299999,48.439999,18569449
1699855200,48.439999,48.639999,47.459999,47.560001,20801406
1699941600,47.700001,48.580002,47.360001,48.459999,23093605
1700028000,48.700001,49.080002,47.98,48.279999,23562185
1700114400,48.279999,49.18,48.259998,49,27413150
1700200800,49,49.34,48.720001,48.900002,20816531
1700460000,49.18,49.82,49.099998,49.599998,32012831
1700546400,49.880001,50.5,49.799999,50.450001,39745706
1700632800,50.400002,50.650002,49.84,50.150002,24473160
1700719200,50.150002,50.5,49.200001,49.200001,28695566
1700805600,49.18,49.66,48.740002,49.360001,25946686
1701064800,49.5,50.299999,49.419998,50,28682651
1701151200,50,50.349998,49.720001,50,27252134
1701237600,50.049999,50.799999,49.919998,50.650002,53371539
1701324000,50.549999,50.75,49.240002,49.259998,43030628
1701410400,49.799999,50,48.66,48.919998,31149117
1701669600,49.02,49.32,48.380001,48.959999,22479137
1701756000,48.959999,49.099998,48.360001,48.400002,19856551
1701842400,48.419998,48.880001,46.900002,46.900002,29169011
1701928800,46.900002,47.98,46.700001,47.98,22941616
1702015200,47.98,48.119999,47.299999,47.439999,16226067
1702274400,47.48,47.779999,46.66,46.66,29176245
1702360800,46.740002,47.18,46.299999,46.939999,26636207
1702447200,46.5,46.82,45.939999,45.959999,24766769
1702533600,46.48,47.540001,46.02,47.299999,26563829
1702620000,47.299999,48.52,47.240002,48.48,32914494
1702879200,48,48.279999,47.200001,47.360001,24923388
1702965600,47.360001,47.700001,46.900002,47.419998,30501018
1703052000,47.419998,47.639999,46.759998,46.98,20447898
1703138400,47,47.860001,46.939999,47.66,26761768
1703224800,47.599998,47.82,46.380001,46.380001,23949416
1703484000,46.299999,46.400002,45.34,45.459999,17756621
1703570400,45.799999,46.360001,45.380001,45.720001,22818754
1703656800,45.700001,49.16,45.200001,46.84,43209777
1703743200,46.84,47.66,46.560001,46.700001,33496615
1703829600,46.720001,46.759998,45.82,45.82,41093346
1704175200,46.060001,46.34,45.98,46.16,34768842
1704261600,46.220001,46.419998,44.540001,44.540001,38588785
1704348000,44.599998,45.5,44.599998,45.5,28826480
1704434400,45.5,45.82,45.16,45.799999,18805864
1704693600,46.34,48.02,46.32,47.98,49015706
1704780000,48.080002,48.099998,47.060001,47.200001,27863061
1704866400,47.18,48.459999,47.139999,48.459999,34002721
1704952800,48.459999,48.68,47.779999,47.799999,28943011
1705039200,47.560001,48.360001,46.919998,47.740002,41400436
1705298400,47.82,48.560001,47.799999,48.240002,36297189
1705384800,48.759998,48.98,48.34,48.540001,30014905
1705471200,48.220001,48.380001,47.959999,48,23914075
1705557600,48.220001,48.48,47.82,47.82,23627570
1705644000,47.900002,48,47.619999,48,16686562
1705903200,47.959999,48.400002,47.66,47.82,19834609
1705989600,48.279999,48.48,47.080002,47.200001,26129372
1706076000,47.32,48.18,47.040001,47.720001,26000487
1706162400,47.919998,48.299999,47.68,47.880001,34795543
1706248800,47.919998,49.16,47.84,49.119999,50038292
1706508000,49.5,50.400002,49.5,49.880001,52207539
1706594400,50,50.099998,49.259998,49.419998,28313729
1706680800,49.400002,49.68,49.02,49.299999,30589993
1706767200,49.299999,51,49.299999,50.549999,68423144
1706853600,50.849998,51.299999,49.84,49.98,42380265
1707112800,50.150002,50.650002,49.98,50,33870796
1707199200,50.200001,50.599998,49.880001,50.099998,43232323
1707285600,50.200001,51.200001,50.150002,50.25,63951176
1707372000,50.400002,52.450001,50.400002,52.200001,85802175
1707458400,52.450001,52.700001,51.400002,51.849998,46781825
1707717600,52.349998,52.799999,51.849998,52.299999,54335683
1707804000,52.400002,52.5,50.950001,51,43907691
1707890400,51.099998,52.549999,50.450001,52.450001,60712029
1707976800,52.549999,53.450001,52.5,52.900002,60259745
1708063200,53,53.700001,52.349998,53.049999,71409585
1708322400,53.349998,54.599998,52.299999,52.549999,70579329
1708408800,52.75,53.650002,52.349998,53.599998,55470331
1708495200,53.799999,53.799999,52.299999,52.599998,49094780
1708581600,52.849998,52.900002,52.099998,52.400002,42111932
1708668000,52.5,53.049999,52.049999,52.349998,41601534
1708927200,52.5,52.75,51.549999,51.549999,36703279
1709013600,51.549999,51.599998,50.599998,50.700001,35925009
1709100000,50.700001,51.299999,50.400002,50.549999,39336575
1709186400,50.700001,51.650002,50.700001,51.150002,80588037
1709272800,51.299999,51.450001,50.150002,50.349998,35041571
1709532000,50.900002,52,50.5,50.799999,109167669
1709618400,49.68,49.900002,48.82,48.900002,86897994
1709704800,48.900002,49.099998,47.900002,47.900002,44776959
1709791200,48.02,49.02,48.02,49,32124437
1709877600,49,49.18,48.599998,49.040001,34944898
1710136800,50,50.049999,49,49,35662151
1710223200,49.02,49.139999,47.98,48.080002,22988992
1710309600,48.099998,48.32,47.240002,47.240002,24471672
1710396000,47.299999,47.880001,47.119999,47.779999,21353551
1710482400,47.779999,47.900002,47.080002,47.5,24830001
1710741600,47.5,47.720001,46.880001,46.880001,20257523
1710828000,46.880001,47.540001,46.799999,47.32,20203009
1710914400,47.299999,47.68,46.939999,47.080002,24364141
1711000800,47.459999,47.740002,46.900002,47.080002,31165407
1711087200,47.200001,48.560001,47.080002,47.759998,41555855
1711346400,47.619999,48.419998,47.060001,47.060001,36416073
1711432800,47.060001,47.259998,45.52,45.560001,30973420
1711519200,45.639999,45.759998,44.959999,45.02,34335342
1711605600,45.099998,45.720001,45.099998,45.48,32429382
1711692000,45.740002,46.5,45.66,46.240002,41154012
1711951200,47.619999,47.82,45.82,46.439999,41451476
1712037600,46.580002,47.060001,44.860001,44.98,30251477
1712124000,44.98,45.279999,44.34,44.599998,26660965
1712210400,44.639999,46.599998,44.639999,46.439999,32131324
1712296800,46.599998,48.720001,46.599998,48.720001,40300726
1712556000,48.740002,49.119999,48.259998,48.939999,31989168
1712642400,48.98,49.619999,48.919998,49.200001,12535120
1713160800,49.02,49.02,47.66,47.66,32808891
1713247200,47.34,47.779999,47.040001,47.259998,24539982
1713333600,47.419998,47.860001,46.619999,46.700001,20499843
1713420000,46.82,47,46.459999,46.66,19336663
1713506400,46.299999,47.68,46.299999,47.200001,25312899
1713765600,47.400002,48.68,47.400002,48.080002,38029223
1713938400,48.599998,49.259998,48.52,48.82,30076497
1714024800,48.919998,49.52,48.540001,48.700001,28595960
1714111200,48.84,50.75,48.799999,50.450001,52106792
1714370400,51,51.349998,50.400002,51.349998,39382581
1714456800,51.349998,51.799999,50.150002,50.400002,40575090
1714629600,50.599998,52.150002,50.599998,51.799999,62539502
1714716000,51.799999,52.5,51.150002,51.400002,36956037
1714975200,51.599998,52,51.200001,51.200001,27254374
1715061600,51.400002,52.599998,50.599998,52.150002,43349050
1715148000,52.200001,52.599998,51.400002,51.450001,27973359
1715234400,51.549999,52.400002,51,52,33635087
1715320800,52,53.75,51.9,52.95,61064336
1715580000,53.299999,54.349998,52.25,52.349998,51827436
1715666400,52.349998,54.049999,51.650002,52.849998,39976512
1715752800,52.849998,52.849998,51.450001,51.650002,30521993
1715839200,51.849998,52.400002,51.5,52.25,25886568
1715925600,52.5,53.599998,52.450001,53.25,41232617
1716184800,53.400002,54.650002,53.299999,53.900002,44048017
1716271200,54,56.400002,53.450001,55,86854382
1716357600,55.099998,55.450001,54.25,55.25,36809182
1716444000,54.549999,55.650002,54.150002,54.400002,39862022
1716530400,54.400002,54.450001,53.450001,53.549999,20951196
1716789600,53.849998,54.450001,53.150002,54.200001,27863164
1716876000,54.049999,54.950001,53.5,54.25,33873444
1716962400,54.150002,54.549999,53.099998,53.099998,23615483
1717048800,53.349998,53.75,53,53.200001,26482846
1717135200,52.75,53.400002,49.66,49.66,71506599
1717394400,49.599998,49.639999,48.52,48.959999,53313297
1717480800,49.080002,49.48,48.220001,48.240002,41507737
1717567200,49.060001,49.299999,48.139999,48.380001,60242715
1717653600,48.5,49.18,48.32,48.400002,31124022
1717740000,48.599998,48.740002,48.040001,48.200001,24311909
1717999200,48.139999,48.34,47.240002,47.279999,22293416
1718085600,47.299999,48.060001,47.040001,47.040001,26737376
1718172000,47.200001,47.860001,47.02,47.419998,37816259
1718258400,48.200001,48.560001,48.02,48.099998,23948315
1718344800,48.48,49.16,48.060001,48.360001,33415773
1718863200,48.799999,49.34,48.619999,49.34,31542166
1718949600,49.34,49.52,48.82,48.82,27783002
1719208800,48.82,48.959999,48.259998,48.639999,29679185
1719295200,48.639999,49,47.799999,47.799999,32974930
1719381600,47.779999,48.279999,47.48,47.720001,28692636
1719468000,47.959999,48.779999,47.84,48.560001,27024104
1719554400,48.599998,50.700001,48.580002,50.200001,70842951
1719813600,50.75,51.049999,47.759998,48.259998,48315085
1719900000,48.240002,48.619999,47.779999,48.48,27881381
1719986400,48.639999,50.099998,48.639999,49.939999,40842948
1720072800,49.959999,51.700001,49.939999,51.299999,49977130
1720159200,51.299999,51.900002,51.049999,51.599998,36365793
1720418400,51.400002,51.450001,50.25,50.349998,36822102
1720504800,50.400002,50.75,49.720001,49.759998,34551686
1720591200,49.84,50.200001,49.439999,49.48,40033002
1720677600,49.720001,50.650002,49.639999,50.5,28778791
1720764000,50.549999,50.849998,49.759998,50,35194000
1721109600,50.099998,50.400002,49.720001,50,27337298
1721196000,50.049999,50.900002,50.049999,50.650002,43484219
1721282400,51,51.049999,50.099998,50.200001,42174896
1721368800,49.919998,50.150002,49.34,49.639999,34726156
